Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
18713,36055,W,2014,6/19/2014 0:00,16,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,18,3714,22,976,227,23,28
18714,36055,W,2014,6/19/2014 0:00,17,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,10,3801,12,713,139,25,12
18715,36055,W,2014,6/19/2014 0:00,18,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,19,2855,14,428,105,10,7
18716,36055,W,2014,6/19/2014 0:00,7,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,19,3433,6,797,198,40,30
18717,36055,W,2014,6/19/2014 0:00,8,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,7,3388,11,677,183,37,30
18718,36055,W,2014,6/19/2014 0:00,9,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,6,2606,20,669,172,40,22
18719,36055,W,2014,6/19/2014 0:00,10,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,5,2101,12,570,173,28,27
18720,36055,W,2014,6/19/2014 0:00,11,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,14,2090,15,580,221,37,23
18721,36055,W,2014,6/19/2014 0:00,12,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,3,2186,5,650,217,31,23
18722,36055,E,2014,6/19/2014 0:00,13,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,13,2380,5,608,187,27,20
18723,36055,E,2014,6/19/2014 0:00,14,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,18,2683,25,633,200,33,24
18724,36055,E,2014,6/19/2014 0:00,15,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,33,3094,19,510,132,25,20
18725,36055,E,2014,6/19/2014 0:00,16,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,25,4065,9,800,135,23,10
18726,36055,E,2014,6/19/2014 0:00,17,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,22,4321,8,490,99,11,8
18727,36055,E,2014,6/19/2014 0:00,18,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,23,2921,5,296,45,12,3
18728,36055,E,2014,6/19/2014 0:00,7,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,18,3607,5,1023,254,34,46
18729,36055,E,2014,6/19/2014 0:00,8,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,12,3676,3,739,363,31,34
18730,36055,E,2014,6/19/2014 0:00,9,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,3,2417,29,659,194,22,31
18731,36055,E,2014,6/19/2014 0:00,10,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,7,2444,27,531,163,41,19
18732,36055,E,2014,6/19/2014 0:00,11,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,8,2202,4,577,156,33,24
18733,36055,E,2014,6/19/2014 0:00,12,8,Yorkshire and the Humber,Leeds,M62,1,28,29,53.73319833,-1.563398843,4.5,0,16,2283,10,637,198,30,20
18734,36064,S,2014,05/08/2014 00:00,13,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,13,2072,10,484,95,30,37
18735,36064,S,2014,05/08/2014 00:00,14,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,9,2268,16,485,66,35,33
18736,36064,S,2014,05/08/2014 00:00,15,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,12,2703,9,609,73,19,19
18737,36064,S,2014,05/08/2014 00:00,16,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,18,3382,11,630,58,11,8
18738,36064,S,2014,05/08/2014 00:00,17,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,16,3611,9,379,42,14,0
18739,36064,S,2014,05/08/2014 00:00,18,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,5,2701,9,244,28,3,1
18740,36064,S,2014,05/08/2014 00:00,7,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,10,3354,5,701,91,21,16
18741,36064,S,2014,05/08/2014 00:00,8,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,3,2751,11,528,88,26,43
18742,36064,S,2014,05/08/2014 00:00,9,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,5,1864,22,443,94,27,28
18743,36064,S,2014,05/08/2014 00:00,10,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,6,1516,9,398,86,26,38
18744,36064,S,2014,05/08/2014 00:00,11,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,5,1744,8,384,85,27,27
18745,36064,S,2014,05/08/2014 00:00,12,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,7,1925,6,432,76,22,22
18746,36064,N,2014,05/08/2014 00:00,13,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,4,1830,10,417,65,23,54
18747,36064,N,2014,05/08/2014 00:00,14,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,5,1939,17,420,66,18,64
18748,36064,N,2014,05/08/2014 00:00,15,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,4,2145,11,536,77,16,30
18749,36064,N,2014,05/08/2014 00:00,16,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,2,3009,12,505,68,14,21
18750,36064,N,2014,05/08/2014 00:00,17,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,13,3231,6,347,29,6,3
18751,36064,N,2014,05/08/2014 00:00,18,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,7,2573,6,232,39,6,1
18752,36064,N,2014,05/08/2014 00:00,7,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,14,3277,9,847,90,38,33
18753,36064,N,2014,05/08/2014 00:00,8,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,13,2513,14,545,96,30,21
18754,36064,N,2014,05/08/2014 00:00,9,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,9,2336,13,443,86,20,27
18755,36064,N,2014,05/08/2014 00:00,10,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,4,1914,11,472,76,28,27
18756,36064,N,2014,05/08/2014 00:00,11,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,6,1846,16,440,72,28,37
18757,36064,N,2014,05/08/2014 00:00,12,11,North East,Durham,A1(M),1,63/A167,LA Boundary,54.87638616,-1.565164323,1.9,0,5,1820,7,379,68,22,69
18758,36296,E,2014,10/06/2014 00:00,7,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,22,1534,4,510,75,19,12
18759,36296,E,2014,10/06/2014 00:00,8,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,13,1588,7,456,60,13,9
18760,36296,E,2014,10/06/2014 00:00,9,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,3,1119,5,354,68,21,10
18761,36296,E,2014,10/06/2014 00:00,10,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,2,923,6,253,48,5,7
18762,36296,E,2014,10/06/2014 00:00,11,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,4,1317,0,368,67,27,13
18763,36296,E,2014,10/06/2014 00:00,12,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,5,1438,1,311,65,9,6
18764,36296,W,2014,10/06/2014 00:00,13,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,5,1363,2,434,59,20,14
18765,36296,W,2014,10/06/2014 00:00,14,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,4,1364,2,452,64,17,19
18766,36296,W,2014,10/06/2014 00:00,15,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,8,1485,8,507,53,18,25
18767,36296,W,2014,10/06/2014 00:00,16,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,5,1695,2,550,45,14,17
18768,36296,W,2014,10/06/2014 00:00,17,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,26,2048,4,380,30,4,4
18769,36296,W,2014,10/06/2014 00:00,18,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,15,1541,3,162,14,5,1
18770,36296,W,2014,10/06/2014 00:00,7,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,26,2420,3,471,31,4,8
18771,36296,W,2014,10/06/2014 00:00,8,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,13,2321,4,382,50,7,10
18772,36296,W,2014,10/06/2014 00:00,9,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,21,1701,8,333,48,16,7
18773,36296,W,2014,10/06/2014 00:00,10,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,4,1707,10,356,41,12,14
18774,36296,W,2014,10/06/2014 00:00,11,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,1,1550,11,397,65,21,7
18775,36296,W,2014,10/06/2014 00:00,12,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,4,1553,7,405,49,15,20
18776,36296,E,2014,10/06/2014 00:00,13,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,1,1258,2,310,35,24,23
18777,36296,E,2014,10/06/2014 00:00,14,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,3,1090,6,266,27,15,8
18778,36296,E,2014,10/06/2014 00:00,15,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,5,1369,7,283,34,11,8
18779,36296,E,2014,10/06/2014 00:00,16,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,15,2239,4,343,18,2,5
18780,36296,E,2014,10/06/2014 00:00,17,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,25,2770,8,321,20,1,0
18781,36296,E,2014,10/06/2014 00:00,18,9,South East,Hampshire,A27,3,A3023,A259,50.84709351,-0.970847739,1.4,0,18,1996,4,176,12,3,1
18782,27104,E,2014,6/24/2014 0:00,7,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,6,1023,10,266,14,9,24
18783,27104,E,2014,6/24/2014 0:00,8,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,3,8,1201,10,173,26,4,12
18784,27104,E,2014,6/24/2014 0:00,9,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,0,6,910,15,151,51,12,48
18785,27104,E,2014,6/24/2014 0:00,10,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,2,575,5,155,23,9,36
18786,27104,E,2014,6/24/2014 0:00,11,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,4,649,6,194,30,4,36
18787,27104,E,2014,6/24/2014 0:00,12,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,7,750,5,166,23,6,30
18788,27104,W,2014,6/24/2014 0:00,13,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,2,3,754,5,177,33,2,48
18789,27104,W,2014,6/24/2014 0:00,14,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,4,793,4,155,30,2,45
18790,27104,W,2014,6/24/2014 0:00,15,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,0,5,839,5,175,36,3,27
18791,27104,W,2014,6/24/2014 0:00,16,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,2,12,1189,4,193,37,1,12
18792,27104,W,2014,6/24/2014 0:00,17,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,4,9,1245,4,109,17,2,1
18793,27104,W,2014,6/24/2014 0:00,18,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,3,10,907,4,76,16,1,1
18794,27104,W,2014,6/24/2014 0:00,7,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,4,17,1260,5,268,22,4,19
18795,27104,W,2014,6/24/2014 0:00,8,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,8,17,1277,6,157,41,1,21
18796,27104,W,2014,6/24/2014 0:00,9,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,3,6,881,9,140,42,9,18
18797,27104,W,2014,6/24/2014 0:00,10,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,2,3,716,13,151,38,9,36
18798,27104,W,2014,6/24/2014 0:00,11,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,6,584,3,131,37,6,29
18799,27104,W,2014,6/24/2014 0:00,12,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,0,7,776,3,158,47,7,28
18800,27104,E,2014,6/24/2014 0:00,13,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,2,5,784,5,183,45,6,45
18801,27104,E,2014,6/24/2014 0:00,14,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,8,859,9,178,24,1,50
18802,27104,E,2014,6/24/2014 0:00,15,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,2,6,903,9,210,20,3,42
18803,27104,E,2014,6/24/2014 0:00,16,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,11,1006,4,207,8,3,23
18804,27104,E,2014,6/24/2014 0:00,17,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,23,1429,6,213,15,2,3
18805,27104,E,2014,6/24/2014 0:00,18,7,East of England,Hertfordshire,A414,4,A1M / A1001 / A6129,A1000 (midpoint),51.77734433,-0.219986019,1.6,1,4,1147,4,113,9,0,0
18806,20511,N,2014,5/20/2014 0:00,7,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,3,0,875,6,218,30,9,8
18807,20511,N,2014,5/20/2014 0:00,8,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,6,1011,19,220,34,9,7
18808,20511,N,2014,5/20/2014 0:00,9,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,4,0,714,3,172,36,13,6
18809,20511,N,2014,5/20/2014 0:00,10,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,1,629,9,139,44,9,11
18810,20511,N,2014,5/20/2014 0:00,11,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,3,651,2,142,51,6,3
18811,20511,N,2014,5/20/2014 0:00,12,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,1,622,1,152,43,9,5
18812,20511,S,2014,5/20/2014 0:00,13,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,2,594,1,170,39,6,8
18813,20511,S,2014,5/20/2014 0:00,14,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,4,586,5,216,56,2,8
18814,20511,S,2014,5/20/2014 0:00,15,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,4,933,17,201,31,15,11
18815,20511,S,2014,5/20/2014 0:00,16,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,3,4,975,14,227,33,6,2
18816,20511,S,2014,5/20/2014 0:00,17,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,5,1008,8,204,19,6,1
18817,20511,S,2014,5/20/2014 0:00,18,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,17,728,7,117,13,0,1
18818,20511,S,2014,5/20/2014 0:00,7,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,4,2,867,1,220,65,23,7
18819,20511,S,2014,5/20/2014 0:00,8,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,3,906,14,238,72,16,9
18820,20511,S,2014,5/20/2014 0:00,9,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,2,773,17,219,54,7,8
18821,20511,S,2014,5/20/2014 0:00,10,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,2,663,4,221,37,6,10
18822,20511,S,2014,5/20/2014 0:00,11,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,3,646,7,130,26,8,8
18823,20511,S,2014,5/20/2014 0:00,12,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,2,2,601,2,202,50,5,6
18824,20511,N,2014,5/20/2014 0:00,13,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,2,661,4,142,34,10,6
18825,20511,N,2014,5/20/2014 0:00,14,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,0,714,15,152,56,8,7
18826,20511,N,2014,5/20/2014 0:00,15,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,4,837,10,165,39,7,6
18827,20511,N,2014,5/20/2014 0:00,16,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,0,1,920,14,202,23,9,0
18828,20511,N,2014,5/20/2014 0:00,17,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,4,1050,2,98,15,5,1
18829,20511,N,2014,5/20/2014 0:00,18,4,Wales,Monmouthshire,A40,3,B4293,A466,51.80987719,-2.712139559,0.8,1,4,653,0,92,18,0,0
18830,36028,N,2014,4/29/2014 0:00,7,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,1,2714,0,735,160,15,23
18831,36028,N,2014,4/29/2014 0:00,8,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,15,3045,1,616,129,23,22
18832,36028,N,2014,4/29/2014 0:00,9,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,4,1964,8,505,103,26,14
18833,36028,N,2014,4/29/2014 0:00,10,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,5,1621,8,465,86,23,21
18834,36028,N,2014,4/29/2014 0:00,11,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,5,1603,5,468,115,14,17
18835,36028,N,2014,4/29/2014 0:00,12,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,9,1625,3,503,86,19,14
18836,36028,S,2014,4/29/2014 0:00,13,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,13,1843,4,445,189,26,26
18837,36028,S,2014,4/29/2014 0:00,14,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,13,1857,12,496,113,29,15
18838,36028,S,2014,4/29/2014 0:00,15,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,16,2238,8,590,164,13,6
18839,36028,S,2014,4/29/2014 0:00,16,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,6,2982,5,666,111,7,19
18840,36028,S,2014,4/29/2014 0:00,17,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,20,3298,8,468,91,17,4
18841,36028,S,2014,4/29/2014 0:00,18,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,4,2077,1,275,27,13,1
18842,36028,S,2014,4/29/2014 0:00,7,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,9,2849,4,660,85,7,11
18843,36028,S,2014,4/29/2014 0:00,8,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,15,2377,7,477,103,16,14
18844,36028,S,2014,4/29/2014 0:00,9,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,13,2271,8,527,102,15,13
18845,36028,S,2014,4/29/2014 0:00,10,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,2,1770,4,439,87,29,10
18846,36028,S,2014,4/29/2014 0:00,11,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,24,1750,2,493,128,12,14
18847,36028,S,2014,4/29/2014 0:00,12,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,4,1843,3,505,106,20,10
18848,36028,N,2014,4/29/2014 0:00,13,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,7,1883,5,467,152,26,26
18849,36028,N,2014,4/29/2014 0:00,14,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,13,1938,12,524,116,19,18
18850,36028,N,2014,4/29/2014 0:00,15,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,7,2275,4,599,159,32,8
18851,36028,N,2014,4/29/2014 0:00,16,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,11,3474,5,778,63,15,24
18852,36028,N,2014,4/29/2014 0:00,17,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,19,3686,0,499,47,20,4
18853,36028,N,2014,4/29/2014 0:00,18,5,North West,Wigan,M6,1,25,26,53.51323891,-2.687907533,4.4,0,18,2957,5,359,25,12,2
18854,17480,W,2014,4/23/2014 0:00,18,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,1,751,0,66,11,1,1
18855,17480,E,2014,4/23/2014 0:00,7,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,2,669,1,171,27,5,10
18856,17480,E,2014,4/23/2014 0:00,8,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,3,1079,0,159,31,7,6
18857,17480,E,2014,4/23/2014 0:00,9,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,4,732,4,136,31,15,8
18858,17480,E,2014,4/23/2014 0:00,10,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,2,448,0,138,39,8,12
18859,17480,E,2014,4/23/2014 0:00,11,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,1,442,0,163,36,7,1
18860,17480,W,2014,4/23/2014 0:00,12,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,2,565,1,115,47,5,4
18861,17480,W,2014,4/23/2014 0:00,13,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,2,598,0,128,32,5,7
18862,17480,W,2014,4/23/2014 0:00,14,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,1,579,0,128,24,5,3
18863,17480,W,2014,4/23/2014 0:00,15,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,5,593,2,120,38,1,4
18864,17480,W,2014,4/23/2014 0:00,16,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,7,819,0,148,19,6,3
18865,17480,W,2014,4/23/2014 0:00,17,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,10,870,1,72,18,2,5
18866,17480,E,2014,4/23/2014 0:00,18,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,1,675,1,101,10,1,1
18867,17480,W,2014,4/23/2014 0:00,7,7,East of England,Cambridgeshire,A1126,4,A14(T),A141,52.34190188,-0.206207416,0.9,0,5,675,2,152,30,6,5
18868,36212,N,2014,10/14/2014 0:00,18,7,East of England,Essex,A12,3,A1023,A1016,51.69284285,0.413356652,8.4,0,10,1975,1,205,20,2,3
18869,17564,N,2014,10/20/2014 0:00,7,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,1,11,1486,2,192,21,1,1
18870,17564,N,2014,10/20/2014 0:00,8,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,1,22,1650,0,118,13,2,2
18871,17564,N,2014,10/20/2014 0:00,9,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,0,7,1063,0,128,28,1,4
18872,17564,N,2014,10/20/2014 0:00,10,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,0,2,608,0,74,15,4,5
18873,17564,N,2014,10/20/2014 0:00,11,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,0,3,569,0,86,18,2,4
18874,17564,N,2014,10/20/2014 0:00,12,9,South East,Bracknell Forest,A3095,4,South Hill Rd,A329,51.39818905,-0.761596647,2.2,0,2,618,0,96,23,2,4
