Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
19544,8025,E,2014,10/14/2014 0:00,12,5,North West,East Cheshire,M56,1,8,7,53.36304063,-2.388402649,1.3,0,0,1389,2,273,68,6,7
19545,8025,W,2014,10/14/2014 0:00,13,5,North West,East Cheshire,M56,1,8,7,53.36304063,-2.388402649,1.3,0,1,1246,5,203,56,8,8
19546,8025,W,2014,10/14/2014 0:00,14,5,North West,East Cheshire,M56,1,8,7,53.36304063,-2.388402649,1.3,0,2,1370,6,236,33,4,8
19547,8025,W,2014,10/14/2014 0:00,15,5,North West,East Cheshire,M56,1,8,7,53.36304063,-2.388402649,1.3,0,5,1687,3,374,38,11,10
19548,17809,N,2014,09/05/2014 00:00,11,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,4,7,657,13,159,36,5,7
19549,17809,N,2014,09/05/2014 00:00,12,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,1,14,868,14,142,43,6,7
19550,17809,S,2014,09/05/2014 00:00,13,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,2,10,904,16,158,17,6,6
19551,17809,S,2014,09/05/2014 00:00,14,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,4,17,959,13,122,47,2,7
19552,17809,S,2014,09/05/2014 00:00,15,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,6,17,938,15,141,21,5,7
19553,17809,S,2014,09/05/2014 00:00,16,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,9,19,1092,21,96,28,5,2
19554,17809,S,2014,09/05/2014 00:00,17,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,3,26,1083,14,47,22,2,0
19555,17809,S,2014,09/05/2014 00:00,18,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,4,6,873,14,38,15,0,0
19556,17809,S,2014,09/05/2014 00:00,7,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,10,10,1165,19,81,25,3,3
19557,17809,S,2014,09/05/2014 00:00,8,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,14,6,1040,20,69,36,3,1
19558,17809,S,2014,09/05/2014 00:00,9,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,3,5,860,22,144,31,6,8
19559,17809,S,2014,09/05/2014 00:00,10,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,3,2,909,14,134,50,7,5
19560,17809,S,2014,09/05/2014 00:00,11,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,5,5,888,16,162,54,4,2
19561,17809,S,2014,09/05/2014 00:00,12,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,3,10,950,16,168,31,3,9
19562,17809,N,2014,09/05/2014 00:00,13,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,2,12,1008,17,98,42,1,5
19563,17809,N,2014,09/05/2014 00:00,14,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,5,14,961,14,107,39,4,9
19564,17809,N,2014,09/05/2014 00:00,15,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,3,9,1014,17,98,21,5,5
19565,17809,N,2014,09/05/2014 00:00,16,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,5,14,1143,14,96,16,1,2
19566,17809,N,2014,09/05/2014 00:00,17,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,9,11,1074,15,83,3,0,0
19567,17809,N,2014,09/05/2014 00:00,18,8,Yorkshire and the Humber,Sheffield,A61,4,A57 Brook Hill,A61 Shalesmoor,53.38770253,-1.478229817,0.9,2,10,965,34,57,7,0,0
19568,7882,N,2014,05/08/2014 00:00,7,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,51,2130,29,398,74,8,14
19569,7882,N,2014,05/08/2014 00:00,8,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,21,1823,7,354,39,6,14
19570,7882,N,2014,05/08/2014 00:00,9,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,11,1450,10,334,43,14,8
19571,7882,N,2014,05/08/2014 00:00,10,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,4,1140,11,388,45,12,13
19572,7882,N,2014,05/08/2014 00:00,11,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,4,1236,6,286,30,11,6
19573,7882,N,2014,05/08/2014 00:00,12,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,3,1121,10,271,56,20,8
19574,7882,S,2014,05/08/2014 00:00,13,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,6,1324,8,409,51,18,15
19575,7882,S,2014,05/08/2014 00:00,14,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,9,1432,8,413,54,16,13
19576,7882,S,2014,05/08/2014 00:00,15,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,15,1557,9,369,38,18,11
19577,7882,S,2014,05/08/2014 00:00,16,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,44,2190,17,392,35,5,4
19578,7882,S,2014,05/08/2014 00:00,17,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,44,2223,12,325,13,2,1
19579,7882,S,2014,05/08/2014 00:00,18,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,22,1866,22,183,9,1,1
19580,7882,S,2014,05/08/2014 00:00,7,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,21,1823,8,424,58,8,23
19581,7882,S,2014,05/08/2014 00:00,8,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,12,1971,11,354,44,10,9
19582,7882,S,2014,05/08/2014 00:00,9,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,7,1419,25,385,69,17,6
19583,7882,S,2014,05/08/2014 00:00,10,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,2,1062,9,363,61,15,15
19584,7882,S,2014,05/08/2014 00:00,11,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,1,2,1204,7,380,50,15,7
19585,7882,S,2014,05/08/2014 00:00,12,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,4,1304,9,362,49,17,11
19586,7882,N,2014,05/08/2014 00:00,13,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,4,1210,5,304,68,14,12
19587,7882,N,2014,05/08/2014 00:00,14,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,6,1270,15,349,46,13,11
19588,7882,N,2014,05/08/2014 00:00,15,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,11,1455,20,365,55,11,11
19589,7882,N,2014,05/08/2014 00:00,16,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,25,1874,14,360,14,3,4
19590,7882,N,2014,05/08/2014 00:00,17,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,21,2353,10,236,9,0,0
19591,7882,N,2014,05/08/2014 00:00,18,9,South East,Hampshire,A27,4,A32,M27,50.85643886,-1.16102066,1.2,0,9,1515,6,140,16,1,3
19592,17974,N,2014,06/11/2014 00:00,7,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,18,4,579,10,81,10,4,0
19593,17974,N,2014,06/11/2014 00:00,8,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,22,7,616,9,73,9,6,2
19594,17974,N,2014,06/11/2014 00:00,9,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,3,3,524,19,76,14,3,1
19595,17974,N,2014,06/11/2014 00:00,10,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,0,2,437,20,77,22,0,1
19596,17974,N,2014,06/11/2014 00:00,11,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,3,3,546,13,91,10,3,0
19597,17974,N,2014,06/11/2014 00:00,12,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,1,1,556,8,106,11,3,0
19598,17974,S,2014,06/11/2014 00:00,13,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,3,6,668,22,83,23,2,3
19599,17974,S,2014,06/11/2014 00:00,14,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,4,4,597,10,98,22,2,3
19600,17974,S,2014,06/11/2014 00:00,15,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,1,3,569,13,85,12,0,0
19601,17974,S,2014,06/11/2014 00:00,16,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,18,12,689,8,90,12,0,1
19602,17974,S,2014,06/11/2014 00:00,17,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,18,14,865,14,70,11,0,0
19603,17974,S,2014,06/11/2014 00:00,18,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,12,11,760,13,50,4,0,0
19604,17974,S,2014,06/11/2014 00:00,7,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,13,11,680,13,122,10,1,1
19605,17974,S,2014,06/11/2014 00:00,8,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,8,5,799,13,88,13,2,0
19606,17974,S,2014,06/11/2014 00:00,9,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,5,7,871,15,129,22,2,3
19607,17974,S,2014,06/11/2014 00:00,10,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,2,8,728,12,92,23,3,2
19608,17974,S,2014,06/11/2014 00:00,11,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,2,1,660,12,89,10,0,0
19609,17974,S,2014,06/11/2014 00:00,12,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,1,5,644,20,61,12,3,1
19610,17974,N,2014,06/11/2014 00:00,13,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,3,4,575,11,57,14,0,0
19611,17974,N,2014,06/11/2014 00:00,14,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,1,4,674,15,68,20,2,1
19612,17974,N,2014,06/11/2014 00:00,15,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,10,7,793,11,84,6,3,2
19613,17974,N,2014,06/11/2014 00:00,16,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,12,12,931,8,97,11,1,0
19614,17974,N,2014,06/11/2014 00:00,17,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,9,6,888,11,58,10,1,0
19615,17974,N,2014,06/11/2014 00:00,18,9,South East,Southampton,A33,4,A35,A35,50.93743835,-1.406487294,0.5,18,10,799,7,37,4,0,1
19616,16038,E,2014,06/06/2014 00:00,7,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,53,4215,12,1002,106,42,50
19617,16038,E,2014,06/06/2014 00:00,8,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,36,3491,15,714,229,33,39
19618,16038,E,2014,06/06/2014 00:00,9,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,38,2648,22,624,96,20,40
19619,16038,E,2014,06/06/2014 00:00,10,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,25,2397,15,527,90,19,30
19620,16038,E,2014,06/06/2014 00:00,11,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,22,2517,8,578,85,18,27
19621,16038,E,2014,06/06/2014 00:00,12,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,31,2923,16,588,155,20,10
19622,16038,W,2014,06/06/2014 00:00,13,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,59,3013,7,564,110,14,16
19623,16038,W,2014,06/06/2014 00:00,14,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,33,3026,32,601,117,30,23
19624,16038,W,2014,06/06/2014 00:00,15,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,60,3653,6,738,110,25,22
19625,16038,W,2014,06/06/2014 00:00,16,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,43,4376,19,791,90,12,24
19626,16038,W,2014,06/06/2014 00:00,17,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,48,4142,16,469,63,7,11
19627,16038,W,2014,06/06/2014 00:00,18,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,33,3144,9,281,22,4,1
19628,16038,W,2014,06/06/2014 00:00,7,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,52,3535,19,820,83,28,35
19629,16038,W,2014,06/06/2014 00:00,8,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,48,3700,15,660,88,27,23
19630,16038,W,2014,06/06/2014 00:00,9,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,16,2843,14,506,113,19,27
19631,16038,W,2014,06/06/2014 00:00,10,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,18,2700,30,569,94,31,28
19632,16038,W,2014,06/06/2014 00:00,11,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,25,2637,15,567,94,31,19
19633,16038,W,2014,06/06/2014 00:00,12,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,37,3280,25,543,93,16,21
19634,16038,E,2014,06/06/2014 00:00,13,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,53,2887,23,545,78,19,39
19635,16038,E,2014,06/06/2014 00:00,14,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,34,3179,13,765,99,23,31
19636,16038,E,2014,06/06/2014 00:00,15,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,54,3787,29,771,59,22,31
19637,16038,E,2014,06/06/2014 00:00,16,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,63,4044,14,117,15,0,18
19638,16038,E,2014,06/06/2014 00:00,17,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,70,4046,17,429,17,5,3
19639,16038,E,2014,06/06/2014 00:00,18,9,South East,Hampshire,M27,1,10,11,50.86314846,-1.168715408,2,0,68,3682,11,419,25,1,2
19640,38098,N,2014,9/18/2014 0:00,7,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,11,16,805,16,132,20,3,3
19641,38098,N,2014,9/18/2014 0:00,8,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,43,18,1252,19,147,17,2,5
19642,38098,N,2014,9/18/2014 0:00,9,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,6,8,747,20,164,16,7,0
19643,38098,N,2014,9/18/2014 0:00,10,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,6,3,830,18,109,29,8,0
19644,38098,N,2014,9/18/2014 0:00,11,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,3,7,843,18,128,24,5,1
19645,38098,N,2014,9/18/2014 0:00,12,10,West Midlands,Warwickshire,A444,4,A47 Triangle South,A47 Triangle North,52.52585947,-1.462186343,0.2,5,11,1011,19,142,37,3,3
